PM2.5,NO2,NH3,SO2,O3,AQI,Y_Pred,Y Class,Y_Pred Class
79.23,18.07,72.38,11.52,26.63,179,141.2898627,Moderate,Very Poor
82.65,17.84,113.39,12.57,31.97,156,135.3182537,Moderate,Very Poor
164.37,20.65,125.32,19.38,20.49,258,144.4176109,Poor,Very Poor
76.62,14.82,106.54,20.61,28.71,207,134.4298307,Poor,Very Poor
68.45,11.26,113.32,13.78,40.6,147,135.1106221,Moderate,Very Poor
74.62,11,104.84,12.31,42.88,134,138.4529467,Moderate,Very Poor
71.04,16.94,100.53,26.45,33.83,161,135.809878,Moderate,Very Poor
67.8,20.78,91.94,23.22,44.7,129,159.4423057,Moderate,Very Poor
70.06,20.38,108.54,29.85,52.91,164,139.9166229,Moderate,Very Poor
68.89,22.48,108.56,34.03,51.59,140,153.0230517,Moderate,Very Poor
85.98,20.48,103.69,33.72,57.39,180,149.4234783,Moderate,Very Poor
70.63,20.41,101.27,13.69,40.29,167,157.9536073,Moderate,Very Poor
80.58,19.77,110.34,9.92,38.16,149,149.1967574,Moderate,Very Poor
80.11,21.32,93.14,12.56,28.97,164,153.2871869,Moderate,Very Poor
84.31,21,104.38,9.64,37.25,187,146.3022114,Moderate,Very Poor
74.03,18.96,119.36,6.7,51.81,172,149.2489051,Moderate,Very Poor
79.6,19.89,101.14,7.26,40.58,161,140.614793,Moderate,Very Poor
71.53,18.29,119.98,6.72,53.46,165,144.1619038,Moderate,Very Poor
73.21,18.74,111.87,8.17,56.87,155,133.6836457,Moderate,Very Poor
68.01,22.09,122.94,11.98,52.14,148,153.3006018,Moderate,Very Poor
72.05,23.76,97.57,17.29,49.48,159,144.3045201,Moderate,Very Poor
66.15,22.16,86.28,14.37,37.94,135,98.87591972,Moderate,Poor
78.68,19.5,97.64,8.5,45.96,167,97.79100982,Moderate,Poor
74.22,21.27,82.28,6.93,32.07,164,101.7363785,Moderate,Poor
37.64,17.68,111.54,5.65,40.93,123,86.4597427,Moderate,Moderate
38.01,20.26,113.67,6.64,34.94,79,89.21408244,Satisfactory,Moderate
44.18,23.45,98.59,8.16,20.1,94,106.0618782,Satisfactory,Poor
33.44,19.56,123.21,6.16,16.92,78,113.0286632,Satisfactory,Poor
34.52,20.56,105.14,6.61,20.76,78,112.7358991,Satisfactory,Poor
49.07,18.92,105.71,5.6,14.02,107,105.768452,Moderate,Poor
50.86,20.61,104.86,6.64,29.6,113,145.3312859,Moderate,Very Poor
52.68,17.7,117.81,6.47,22.69,131,122.2464623,Moderate,Very Poor
46.07,16.23,115.09,5.97,28.55,88,131.0854986,Satisfactory,Very Poor
76.41,19.55,98.89,7.42,27.95,130,122.8944463,Moderate,Very Poor
55.38,22.9,111.03,7.06,40.05,138,121.4960644,Moderate,Very Poor
63.06,21.91,93.85,11.88,40.81,99,142.2025173,Satisfactory,Very Poor
57.82,16.26,113.45,9.95,38.51,119,134.0704366,Moderate,Very Poor
55.81,13.41,114.38,7.69,42.39,113,129.1690998,Moderate,Very Poor
70.43,15.41,106.9,8.49,47.51,133,141.0683706,Moderate,Very Poor
67.83,14.05,99.43,9.71,33.17,150,120.4917382,Moderate,FALSE
63.29,15.79,107.66,9.94,35.85,118,108.8177261,Moderate,Poor
74.3,14.74,99.2,10.16,28.4,146,106.0873572,Moderate,Poor
59.12,14.41,98.69,10.97,26.36,118,82.02136223,Moderate,Moderate
50.3,13.99,90.07,8.95,23.75,95,104.9094408,Satisfactory,Poor
48.95,12.06,112.82,9.72,23.03,88,145.3176883,Satisfactory,Very Poor
31.53,11.05,97.94,12.04,20.43,73,170.0469706,Satisfactory,Very Poor
48.05,12.98,100.03,12.92,24.98,76,181.2425213,Satisfactory,Very Poor
73.78,15.12,111.54,10.04,45.08,117,115.6400652,Moderate,Poor
95.58,15.61,110.95,9.39,32.1,182,115.4658889,Moderate,Poor
100.8,11.85,105.03,10.14,50.02,234,124.3695088,Poor,Very Poor
52.34,11.84,96.9,9.72,40.18,138,100.2125068,Moderate,Poor
49.83,12.93,96.52,10.37,50.51,115,107.3987238,Moderate,Poor
60.18,13.37,82.41,9.28,33.49,113,136.4586575,Moderate,Very Poor
43.63,10.82,95.51,7.71,24.97,93,155.3440056,Satisfactory,Very Poor
48.43,12.83,70.36,8.42,26.86,83,129.2961341,Satisfactory,Very Poor
68.14,16.63,71.38,5.79,33.84,113,138.8477891,Moderate,Very Poor
82.38,22.6,29.09,9.39,33.49,174,127.0708245,Moderate,Very Poor
61.5,16.09,24.26,7.73,39.55,126,162.5357216,Moderate,Very Poor
70.08,16.87,24.08,7.81,33.76,128,82.62294706,Moderate,Moderate
59.66,15.41,28.13,12.98,45.47,128,76.72955473,Moderate,Moderate
93.32,14.81,32.54,12.55,17.77,118,82.34247802,Moderate,Moderate
30.74,12.19,32.28,7.09,18.79,153,76.85801733,Moderate,Moderate
26.74,15.1,43.52,7.06,14.83,74,93.53394763,Satisfactory,Poor
30.99,17.35,22.56,7.31,13.35,69,111.2652059,Satisfactory,Poor
26.1,17.5,25.11,5.73,14.79,78,110.0434748,Satisfactory,Poor
37.93,21.89,27.18,8.57,19.13,81,127.8223064,Satisfactory,Very Poor
53.22,18.04,49.3,20.78,26.31,89,117.7625236,Satisfactory,Poor
50.29,18.55,20.84,10.23,24.22,88,106.0847679,Satisfactory,Poor
65.17,17.18,28.44,11.81,21.59,108,122.44532,Moderate,Very Poor
56.5,19.74,28.56,9.22,21.6,115,135.0751001,Moderate,Very Poor
45.69,18.66,27.01,7.46,28.59,93,113.049352,Satisfactory,Poor
56.79,17.43,35.85,3.84,32.94,94,109.4505592,Satisfactory,Poor
66.3,13.95,28.05,5.9,37.83,127,109.3758199,Moderate,Poor
51.92,11.45,25.24,3.54,25.78,117,77.94104192,Moderate,Moderate
50.55,17.56,25.31,9.39,21.06,109,74.96988899,Moderate,Moderate
51.77,19.36,24.62,7.14,12.2,109,92.81612687,Moderate,Poor
26.35,20.71,22.42,4.51,14.1,90,105.8789415,Satisfactory,Poor
22.93,21.13,28.69,5.95,20.3,70,115.5642641,Satisfactory,Poor
34.85,17.4,24.3,6.74,31.36,69,91.10534203,Satisfactory,Poor
39.89,17.85,18.18,6.34,52.63,75,86.03262058,Satisfactory,Moderate
45.25,18.58,19.7,7.76,62.76,86,102.731013,Satisfactory,Poor
29.45,21.64,30.41,6.52,46.55,67,104.6478152,Satisfactory,Poor
27.82,18.82,29.2,6.48,38.27,68,103.0177832,Satisfactory,Poor
36.15,22.47,25.19,5.81,55.15,71,98.20005057,Satisfactory,Poor
38.02,19.4,29.5,7.03,56.64,81,82.23996236,Satisfactory,Moderate
38.53,23.13,23.39,6.96,46.24,103,80.96003028,Moderate,Moderate
35.94,18.76,21.23,4.99,42.24,84,86.25586874,Satisfactory,Moderate
24.52,16.5,20.5,11.9,46.15,62,81.00953814,Satisfactory,Moderate
26,18.95,180.87,28.17,53.25,70,78.84098557,Satisfactory,Moderate
36.7,15.68,17.58,30.67,23.9,66,101.6586353,Satisfactory,Poor
29.62,18.65,39.23,20.43,26.55,66,74.87539039,Satisfactory,Moderate
26.52,17.92,56.56,6.2,20.72,61,68.05524115,Satisfactory,Moderate
43.91,23.73,58.65,5.03,16.83,63,74.72386574,Satisfactory,Moderate
22.23,20.28,54.65,4.51,23.02,61,76.82423555,Satisfactory,Moderate
16.69,18.36,43.94,3.97,24.7,59,100.7510458,Satisfactory,Poor
21.91,20.35,43.78,4.74,23.77,61,84.23805258,Satisfactory,Moderate
22.75,21.92,36.47,3.34,24.69,62,96.97338659,Satisfactory,Poor
41.36,21.77,27.48,3.88,24.28,56,92.04227052,Satisfactory,Poor
27.35,23.87,38.75,3.44,28.49,71,90.01585066,Satisfactory,FALSE
36.7,23.67,25.66,4.3,31.08,65,99.34434799,Satisfactory,Poor
31.87,24.81,35.95,3.77,34.68,66,115.2862893,Satisfactory,Poor
31.22,20.92,28.55,3.78,32.97,55,101.7649336,Satisfactory,Poor
38.58,21.53,26.69,3.35,31.38,65,106.1010989,Satisfactory,Poor
51.52,23.98,37.21,4.11,27.93,76,102.8090939,Satisfactory,Poor
41.31,22.21,40.34,3.37,27.55,78,84.12112965,Satisfactory,Moderate
44.01,26.2,54.19,5.12,29.81,89,90.57072558,Satisfactory,FALSE
42.33,31.66,72.04,5.02,22.95,74,106.9399764,Satisfactory,Poor
29.34,33.17,73.01,4.86,15.65,62,132.1634143,Satisfactory,Very Poor
32.08,31.66,82.96,3.63,25.58,59,146.7421938,Satisfactory,Very Poor
42.57,40.82,87.15,3.97,29.47,68,122.2173898,Satisfactory,Very Poor
50.73,98.77,100.02,3.39,41.65,92,159.7720809,Satisfactory,Very Poor
62.94,70,77.84,5.4,57.07,112,105.557383,Moderate,Poor
52.76,32.62,106.6,7.39,45.4,111,103.0788942,Moderate,Poor
76.95,73.31,209.32,4.36,40.29,127,114.8054438,Moderate,Poor
37.39,79.04,125.47,4.32,24.41,128,77.5406544,Moderate,Moderate
39.42,39.13,31.71,5.11,30.79,77,72.90371633,Satisfactory,Moderate
48.75,36.82,43.43,20.65,45.6,75,76.4200239,Satisfactory,Moderate
22.47,39.54,69.61,9.24,23.39,77,77.4639974,Satisfactory,Moderate
15.55,47,63.64,6.74,30.84,94,72.17176221,Satisfactory,Moderate
22.62,30.4,64.97,7.95,23.49,80,84.00764407,Satisfactory,Moderate
23.19,27.47,50.25,5.67,23.89,70,82.42244652,Satisfactory,Moderate
20.7,25.94,27.99,6.1,17.65,74,85.81579173,Satisfactory,Moderate
28.08,23.98,24.47,6.18,26.54,77,80.97505287,Satisfactory,Moderate
25.14,24.3,29.59,6.23,34.08,71,76.01124566,Satisfactory,Moderate
27.68,25.39,29.09,6.55,33.99,79,116.1570765,Satisfactory,Poor
27.85,25.05,36.46,6.31,17.05,81,99.58562394,Satisfactory,Poor
23.7,24.77,33.18,7.82,19.95,82,92.76949224,Satisfactory,Poor
48.5,25.61,46.55,5.65,44.79,70,103.265031,Satisfactory,Poor
35.46,23.85,49.08,6.8,48.23,81,122.9119028,Satisfactory,Very Poor
35.53,22.6,32.6,7.94,26.21,66,104.8829109,Satisfactory,Poor
42.6,23.98,54.28,6.83,29.4,64,101.4838364,Satisfactory,Poor
52.89,32.72,32.11,6.22,43.92,82,83.18829728,Satisfactory,Moderate
42.53,24.14,39.14,6.03,33.92,84,99.52204757,Satisfactory,Poor
40.25,24.44,65.33,6.28,33.21,73,120.3776174,Satisfactory,FALSE
28.46,21.67,71.63,6.2,24.94,64,113.2082587,Satisfactory,Poor
38.2,20.58,59.67,6.46,38.06,65,110.2618852,Satisfactory,Poor
51.13,20.89,80.83,5.25,51.17,79,109.1681045,Satisfactory,Poor
47.54,19.46,86.37,5.48,43.95,77,126.8159301,Satisfactory,Very Poor
46.07,20.06,63.53,5.4,39.32,88,127.550909,Satisfactory,Very Poor
44.17,20.48,33.63,6.2,43.58,82,136.7968678,Satisfactory,Very Poor
56.1,20.55,43.79,5.1,50.16,85,119.3335622,Satisfactory,Poor
57.69,23.83,37.94,4.68,43,98,120.4140293,Satisfactory,FALSE
64.65,23.29,27.51,4.91,43.99,124,104.3307689,Moderate,Poor
50.69,22.96,26.94,6.62,47.96,98,112.7328144,Satisfactory,Poor
52.68,22.99,25.18,6.78,42.95,83,93.11107276,Satisfactory,Poor
42.26,22.66,28.25,6.24,34.07,86,93.92908238,Satisfactory,Poor
50.38,25.11,18.57,5.87,24.65,79,102.3903618,Satisfactory,Poor
34.9,22.5,17.85,5.12,27.19,66,92.59129494,Satisfactory,Poor
36.28,21.78,14.52,6.26,25.31,71,100.0362043,Satisfactory,Poor
41.3,20.74,20.33,5.8,32.32,67,104.0188131,Satisfactory,Poor
33.79,19.98,32.25,6.33,33.45,73,108.5777628,Satisfactory,Poor
41.09,23.47,34.82,5.87,23.99,73,112.2490834,Satisfactory,Poor
43.9,23.69,30.86,6.19,25.17,88,135.3015021,Satisfactory,Very Poor
45.77,32.22,30.88,5.75,26.51,88,112.3450269,Satisfactory,Poor
50.27,24.55,30.39,5.64,23.98,91,127.1901041,Satisfactory,Very Poor
66.88,21.03,21.96,5.95,31.37,97,110.9803288,Satisfactory,Poor
49.62,21.35,38.18,4.42,28.32,114,114.5015638,Moderate,Poor
59.7,23.76,19.59,4.97,32.73,86,119.2054629,Satisfactory,Poor
48.19,23.43,21.13,6.27,29.86,99,124.330233,Satisfactory,Very Poor
52.41,20.36,38.81,6.21,25.66,90,122.3453505,Satisfactory,Very Poor
57.34,26.73,31.04,5.71,15.15,104,128.138515,Moderate,Very Poor
60.06,20.06,32.22,5.9,25.05,107,119.7823808,Moderate,Poor
57.98,20.51,37.83,5.65,27.11,107,127.3810078,Moderate,Very Poor
61.21,21.55,43.98,4.85,31.31,102,128.4026964,Moderate,Very Poor
55.1,19.88,52.01,5.48,31.74,109,146.0603577,Moderate,Very Poor
61.59,21.68,26.04,6.06,27.59,101,119.0635156,Moderate,Poor
61.34,21.88,25.85,5.28,31.3,112,122.9874731,Moderate,Very Poor
76.53,20.83,36.12,5.84,25.83,133,156.5874458,Moderate,Very Poor
54.64,20.9,21.69,5.57,29.89,127,137.7178044,Moderate,Very Poor
57.46,21.91,40.02,5.21,30.33,98,162.7647163,Satisfactory,Very Poor
81.3,20.79,14.13,6.16,40.22,135,116.7720859,Moderate,Poor
68.11,19.07,33.38,5.51,35.33,150,115.6942077,Moderate,Poor
87.21,19.61,28.95,6.51,36.67,150,117.1391688,Moderate,Poor
54.36,18.16,43.75,5.53,25.71,159,145.4191023,Moderate,Very Poor
53.97,19.43,50.44,5.74,23.34,93,115.5282604,Satisfactory,Poor
55.84,21.43,26.72,5.91,18.21,97,115.37742,Satisfactory,Poor
78.46,23.44,47.54,5.73,13.72,128,125.3243136,Moderate,Very Poor
54.32,24.81,19,4.83,16.05,135,116.962547,Moderate,Poor
53.66,20.86,59.16,6.22,23.4,80,106.3429239,Satisfactory,Poor
62.38,19.03,67.32,5.42,19.44,106,100.1862749,Moderate,Poor
56.32,19.54,57.23,5.36,17.08,103,102.8322007,Moderate,Poor
49.15,19.78,67.81,6.56,13.87,97,105.4807796,Satisfactory,Poor
44.79,19.71,51.13,6.04,11.27,77,108.9374553,Satisfactory,Poor
45.82,23.06,53.15,5.81,13.4,84,99.02886752,Satisfactory,Poor
47.78,20.11,68.04,4.79,15.14,76,92.88206959,Satisfactory,Poor
50.76,19.19,62.6,5.74,15.06,92,98.59539008,Satisfactory,Poor
43,18.5,63.57,5.79,16.12,79,105.263816,Satisfactory,Poor
37.08,21.86,60.52,7.06,20.24,66,96.57810419,Satisfactory,Poor
41.77,21.3,51.1,11.13,22.81,69,103.7275666,Satisfactory,Poor
47.86,20.18,58.85,7.33,16.08,79,116.6213645,Satisfactory,Poor
40.3,20.54,68.89,6.12,18.83,71,108.7431337,Satisfactory,Poor
46.01,20.42,67.71,6.79,18.61,70,109.02387,Satisfactory,Poor
55.78,19.34,69.06,8.48,21.63,87,88.69539567,Satisfactory,Moderate
50.08,19.84,64.01,6.89,18.07,101,91.05704175,Moderate,Poor
49.87,20.72,81.33,6.18,19.22,87,99.01211814,Satisfactory,Poor
35.67,20.48,61.69,8.34,14.35,68,116.8198798,Satisfactory,Poor
37.4,21.36,65.68,11.1,16.83,63,116.7308834,Satisfactory,Poor
41.69,24.76,61.41,5.64,17.6,63,105.3912884,Satisfactory,Poor
54.4,25.2,43.4,6.54,22.09,95,111.4917653,Satisfactory,Poor
54.77,22.76,32.43,9.83,24.44,97,109.2482003,Satisfactory,Poor
45.89,23.22,22.85,7.12,22,78,98.40340443,Satisfactory,Poor
51.13,25.1,16.55,6.08,17.29,93,104.3539187,Satisfactory,Poor
50.78,25.12,18.58,6.97,12.09,80,113.8342973,Satisfactory,Poor
39.82,26.54,12.28,6.19,21.72,91,123.2658624,Satisfactory,Very Poor
44.27,22.93,15.24,7.57,25.99,71,123.7114267,Satisfactory,Very Poor
52.36,22.68,15.25,5.68,20.97,79,96.87661653,Satisfactory,Poor
60.28,21.71,12.9,5.85,18.82,107,78.71675021,Moderate,Moderate
60.81,22.73,16.64,5.49,17.12,123,80.76594857,Moderate,Moderate
40.73,21.88,14.28,5.8,15.24,96,103.2241477,Satisfactory,Poor
26.05,21.79,18.38,5.96,18.57,57,82.32835032,Satisfactory,Moderate
29.65,21.28,14.63,6.67,10.56,54,77.36740667,Satisfactory,Moderate
45.66,24.69,16.63,6.22,13.72,63,92.34244556,Satisfactory,Poor
30.97,23.67,16.31,7.81,9.61,87,87.62048789,Satisfactory,Moderate
26.95,20.63,12.63,4.28,9.08,60,68.55542339,Satisfactory,Moderate
38.03,20.26,15.54,6.47,13.44,60,75.4828698,Satisfactory,Moderate
35.44,17.3,14.31,6.16,10.41,71,116.6718116,Satisfactory,Poor
20.43,16.34,15.45,4.58,11,61,110.8483442,Satisfactory,Poor
26.01,15.11,36.4,10.58,16.84,53,102.1774692,Satisfactory,Poor
60.61,17.11,74.25,15.97,9.03,76,128.5480849,Satisfactory,Very Poor
55.4,18.69,69.27,14.94,10.1,126,148.1924522,Moderate,Very Poor
49.34,17.73,69.49,15.14,8.17,111,105.6480971,Moderate,Poor
69.17,18.76,74.85,14.29,9.05,152,82.43148164,Moderate,Moderate
85.12,16.74,68.84,15.09,7.35,148,90.24693275,Moderate,FALSE
52.23,16,67.39,14.35,7.55,161,109.3681178,Moderate,Poor
34.77,17.76,65.92,14.77,4.86,74,81.00246842,Satisfactory,Moderate
40.39,16.66,69.9,11.98,4.89,71,85.06768682,Satisfactory,Moderate
55.14,16.2,61.54,13.19,6,106,80.0692187,Moderate,Moderate
32.83,16.09,66.35,14.06,8.98,81,84.85177854,Satisfactory,Moderate
34.87,18.75,71.97,12.04,10.38,70,108.7267903,Satisfactory,Poor
29.44,17.38,74.44,12.49,18.68,62,80.60337467,Satisfactory,Moderate
32.56,19.87,65.29,11.59,18.48,58,94.39795932,Satisfactory,Poor
50.7,16.49,14.89,10.61,19.46,89,108.2939424,Satisfactory,Poor
29.65,15.98,9.19,13.07,19.14,83,104.5650252,Satisfactory,Poor
38.58,19.22,18.85,12.61,24.39,65,122.6164189,Satisfactory,Very Poor
47.56,20.74,18.32,13.98,32.26,84,112.9201522,Satisfactory,Poor
42.77,15.68,12.99,14.76,44.5,83,129.8205883,Satisfactory,Very Poor
54.8,16.89,17.71,12.8,50.33,87,109.8765704,Satisfactory,Poor
47.98,16.8,17.27,9.42,44.4,111,133.8900742,Moderate,Very Poor
61.47,16.96,20.23,6.19,39.37,93,90.62909834,Satisfactory,FALSE
48.17,16.34,28.24,8.08,32.63,108,103.7269566,Moderate,Poor
67.78,16.92,30.08,14.86,33.69,118,101.0800719,Moderate,Poor
30.81,15.16,23.29,7.37,43.7,115,107.154864,Moderate,Poor
41.96,18.5,22,5.85,35.48,68,110.8906188,Satisfactory,Poor
40.59,16.37,17.26,5.71,33.64,79,155.5922293,Satisfactory,Very Poor
44.5,16.44,27.07,4.94,36.56,70,104.9051924,Satisfactory,Poor
45.96,15.41,18.84,5.26,43.52,86,105.3992323,Satisfactory,Poor
82.38,14.86,21.58,5.34,35.37,161,86.54213237,Moderate,Moderate
42.08,16.23,24.24,6.92,41.45,112,99.58018689,Moderate,Poor
43.25,16.5,28.89,6.42,37.48,97,74.81877774,Satisfactory,Moderate
30.77,19.66,33.81,10.04,29.89,96,115.5177841,Satisfactory,Poor
44.32,20,35.42,11.07,15.27,92,109.2814888,Satisfactory,Poor
24.98,19.13,28.55,7.27,13.27,80,111.595921,Satisfactory,Poor
55.76,21.45,51.46,8.13,15.8,92,109.4494001,Satisfactory,Poor
49.28,18.84,27.61,6.23,22.41,109,84.6719054,Moderate,Moderate
50.3,19.48,38.8,5.06,24.6,108,99.61378484,Moderate,Poor
50.51,14.26,46.92,5.8,20.67,89,122.806113,Satisfactory,Very Poor
31.02,15.16,52.74,5.68,21.88,111,78.40392212,Moderate,Moderate
43.43,16.56,41.41,6.98,17.92,107,70.4063578,Moderate,Moderate
61.73,14.65,40.82,6.47,16.79,93,133.6760521,Satisfactory,Very Poor
28.2,13.68,53.67,5.66,14,111,125.0529822,Moderate,Very Poor
22.68,13.15,55.26,7.46,13.21,54,83.35926713,Satisfactory,Moderate
71.65,13.36,46.25,6.62,11.13,58,69.88883126,Satisfactory,Moderate
64.87,13.77,45.68,7.98,12.69,157,63.70944423,Moderate,Moderate
32.53,12.48,60.08,7.23,14.15,82,64.85776812,Satisfactory,Moderate
22.28,13.11,47.8,7.93,13.46,66,67.68713457,Satisfactory,Moderate
17.89,12.81,73.66,7.96,12.78,63,58.98732973,Satisfactory,Satisfactory
20.58,15.72,50.7,17.2,10.81,66,87.21114337,Satisfactory,Moderate
23.68,18.38,45.62,27.34,14.23,75,89.26107894,Satisfactory,Moderate
16.7,15.29,55.39,24.43,15.03,81,123.4288179,Satisfactory,Very Poor
34.54,13.8,56.32,9.43,19.43,65,136.1529849,Satisfactory,Very Poor
36.11,17.82,68.46,10.98,18.66,69,118.018752,Satisfactory,Poor
61,17.82,62.49,9.66,23.62,96,110.7355914,Satisfactory,Poor
70.42,21.12,50.74,11.67,24.71,164,97.95355225,Moderate,Poor
53.49,19.25,53.93,7.72,35.36,147,99.12246895,Moderate,Poor
48.26,18.38,72.48,6.41,33.56,90,98.82762687,Satisfactory,Poor
39.7,13.52,74.8,6.21,30.89,82,80.93611583,Satisfactory,Moderate
40.74,15.82,73.68,8.16,30.56,65,85.90955213,Satisfactory,Moderate
40.91,12.85,83.04,7.04,29.96,70,84.62702021,Satisfactory,Moderate
29.82,12.68,56.22,7.54,17.9,68,96.04747794,Satisfactory,Poor
33.85,15.63,58.51,8.69,16.26,77,129.1892933,Satisfactory,Very Poor
31.6,17.18,61.61,6.33,18.73,67,128.3167005,Satisfactory,Very Poor
39.65,19.41,74.61,11.52,25.74,91,260.6563292,Satisfactory,Severe
66.17,22.31,68.62,10.13,18.13,110,139.0289903,Moderate,Very Poor
65.55,16.62,106.37,6.7,19.48,124,141.6532712,Moderate,Very Poor
168.81,19.55,81.41,15.4,19.31,218,138.6142408,Poor,Very Poor
73.57,20.24,53.42,10.54,20.21,170,138.9594252,Moderate,Very Poor
76.77,19.44,73.34,9.99,15.61,160,125.6729777,Moderate,Very Poor
72.83,21.39,79.17,6.88,18.69,140,129.8054358,Moderate,Very Poor
72.24,19.89,103.82,8.35,25.47,144,151.3801047,Moderate,Very Poor
61.5,23.1,83.85,15.7,31.79,126,88.72942483,Moderate,Moderate
59.79,20.55,103.85,10,50.28,115,79.02446487,Moderate,Moderate
75.15,19.05,93.1,5.44,52.32,158,77.5041094,Moderate,Moderate
34.51,17.96,99.69,7.44,21.44,98,79.82108474,Satisfactory,Moderate
28.16,17.33,88.8,6.32,15.54,78,90.13455299,Satisfactory,FALSE
27.63,17.66,99.75,7.29,13.71,83,154.262645,Satisfactory,Very Poor
28.58,15.78,103.28,5.72,17.25,89,86.67696002,Satisfactory,Moderate
35.6,14.37,84.08,7.7,23.51,65,113.8273913,Satisfactory,Poor
86.21,13.34,88.05,15.54,26.27,167,119.7288858,Moderate,Poor
35.2,15.35,106.45,17.81,22.85,85,109.0049759,Satisfactory,Poor
55.01,17.64,113.81,12.25,21.38,72,142.4488215,Satisfactory,Very Poor
59.06,18.17,112.75,14.09,24.89,128,136.2017077,Moderate,Very Poor
49.98,21.91,101.65,8.6,20.71,96,151.6162914,Satisfactory,Very Poor
74.73,16.56,90.68,6.03,25.98,133,165.6288052,Moderate,Very Poor
70.81,20.53,85.32,10.87,23.79,137,195.3490962,Moderate,Very Poor
82.59,17.52,101.08,12.87,28.45,155,157.5897719,Moderate,Very Poor
92.17,19.12,102.19,11.44,31.5,185,105.0991312,Moderate,Poor
111.04,22.32,99.8,10.76,46.49,231,62.27334326,Poor,Moderate
84.77,21.1,96.22,12.45,36.28,210,78.31249071,Poor,Moderate
47.01,16.54,95.63,10.97,25.99,135,81.66876511,Moderate,Moderate
17.03,14.07,103.8,12.81,16.2,68,69.05303851,Satisfactory,Moderate
28.73,16.46,103.08,8.51,13.6,71,97.96294343,Satisfactory,Poor
31.8,15.57,98.47,8.95,12.32,78,67.4385115,Satisfactory,Moderate
22.03,13.35,102.83,13.48,18.24,70,67.75396859,Satisfactory,Moderate
42.81,15.15,107.93,8.75,19.48,72,108.3440026,Satisfactory,Poor
20.36,13.69,103.82,7.71,14.62,65,170.2299999,Satisfactory,Very Poor
19.76,17.85,40.44,9.4,15.4,60,194.8497641,Satisfactory,Very Poor
47.76,18.11,59.67,7.81,28.75,70,159.5288069,Satisfactory,Very Poor
92.89,21.25,62.72,6.77,37.14,162,136.6663357,Moderate,Very Poor
112.05,18.89,51.32,6.22,37.01,234,129.0396728,Poor,Very Poor
81.75,24.37,30.88,6.7,46.88,211,109.5592873,Poor,Poor
65.56,22.07,39.32,7.59,43.13,141,107.3392644,Moderate,Poor
61.8,20.05,39.76,7.35,34.91,123,114.2170973,Moderate,Poor
46.73,18.07,34.41,6.72,35.7,90,73.67052961,Satisfactory,Moderate
47.84,18.47,36.59,10.09,26.2,79,85.2268299,Satisfactory,Moderate
54.15,19.72,34.77,14.74,25.18,96,72.32802464,Satisfactory,Moderate
23.09,16.96,30.73,10.53,22.14,74,87.24678792,Satisfactory,Moderate
30.61,17.89,34.09,8.84,26.18,67,107.6273735,Satisfactory,Poor
23,17.59,29.41,8.25,15.45,80,156.7427909,Satisfactory,Very Poor
31.74,17.71,43.69,8.29,27.94,86,175.0082993,Satisfactory,Very Poor
47.92,17.19,41.31,7.77,25.65,87,174.5823823,Satisfactory,Very Poor
85.53,16.76,40.97,8.44,27.6,129,168.9946856,Moderate,Very Poor
98.92,16.05,43.28,7.98,30.72,221,154.6956077,Poor,Very Poor
98.35,14.89,38.86,8.5,32.88,224,159.1961784,Poor,Very Poor
95.16,16.81,42.8,9,27.31,222,111.3193496,Poor,Poor
84.65,19.54,41.8,11.76,25.82,196,113.6624003,Moderate,Poor
86.54,23.86,37.36,12.46,30.5,195,164.5577359,Moderate,Very Poor
51.85,20.16,36.35,12.84,23.49,154,122.9988518,Moderate,Very Poor
52.68,19.97,36.71,8.68,24.09,86,120.3546956,Satisfactory,FALSE
87,16.49,29.36,9.89,48.79,149,139.9792984,Moderate,Very Poor
55.49,14.61,24.23,8.78,46.55,155,79.25226992,Moderate,Moderate
52.86,17.97,34.09,10.81,49.14,89,105.7271519,Satisfactory,Poor
73.87,19.64,33.53,13.49,24.64,148,95.57527157,Moderate,Poor
28.98,15.74,36.52,13.94,19.24,90,110.2738389,Satisfactory,Poor
48.11,16.31,46.63,10.77,21.85,78,127.8373006,Satisfactory,Very Poor
38.97,15.8,56.57,9.74,27.3,81,135.3280475,Satisfactory,Very Poor
48.35,15.84,56.85,8.34,34.56,82,152.2937048,Satisfactory,Very Poor
63.44,16.53,59.66,9.02,27.99,109,173.0405042,Moderate,Very Poor
67.45,16.54,61.08,10.8,37.41,137,191.5427299,Moderate,Very Poor
80.95,17.86,56.93,12.48,36.12,150,134.6429954,Moderate,Very Poor
96.38,16.16,56.87,9.28,36.73,217,190.2779294,Poor,Very Poor
111.83,17.01,56.72,16,37.12,182,181.254023,Moderate,Very Poor
68.25,16.16,32.55,11.95,32.06,160,129.8153274,Moderate,Very Poor
110.85,16.27,15.8,11.11,31.96,205,209.9986236,Poor,Very Poor
100.68,9.74,16.09,8.52,47.92,211,116.5434506,Poor,Poor
57.67,11.22,16.92,17.04,69.62,150,173.8787587,Moderate,Very Poor
122.43,13.22,28.4,18.33,56.82,212,145.8303288,Poor,Very Poor
54.14,13.9,31.32,14.34,36.38,158,146.7724144,Moderate,Very Poor
97.13,14.86,34.77,15.54,42.23,167,164.6761142,Moderate,Very Poor
